CustomerModuleId|ModuleCombination|ValidationCode|CustomerId|DateCreated|UserId
109186|113|58-C8-F6-30-E5-F7-C8-DD-17-72-0A-83|2624|2022-09-01 09:12:27.697000000|284
109190|113|EB-A6-B0-3E-33-EE-2B-CE-E4-BC-E0-04|629|2022-09-01 09:23:01.093000000|284
109192|49|22-9E-FF-98-CB-6E-62-1A-FA-DC-64-2C|12449|2022-09-01 09:55:59.823000000|8279
109199|1|49-E4-C6-1B-0D-5A-5C-95-DA-FB-FE-6A|324|2022-09-01 10:23:32.673000000|310
109201|115|0C-7B-6A-4F-A3-F3-37-EE-B5-6E-80-22|8110|2022-09-01 10:29:12.533000000|6349
109202|115|C4-53-7D-62-92-9E-88-30-8A-95-2A-85|11797|2022-09-01 10:40:12.860000000|310
109203|65651|AA-31-31-49-98-0E-62-20-8F-BE-DA-51|12202|2022-09-01 10:47:28.417000000|14863
109206|115|A5-33-E1-7B-49-EA-C2-28-76-CD-B9-FF|1709|2022-09-01 11:03:06.757000000|15395
109211|115|39-21-F8-F5-28-5A-16-28-B9-3B-12-C8|6492|2022-09-01 11:16:15.507000000|310
109212|4195441|42-CF-A9-54-42-E7-63-61-41-2A-02-B2|11835|2022-09-01 11:17:37.667000000|8279
109213|49|E9-0C-13-24-57-AA-21-70-52-0C-39-E6|12287|2022-09-01 11:19:16.417000000|310
109215|1139|B6-07-FC-4F-DC-1B-1A-D5-A8-2E-00-F5|6681|2022-09-01 11:24:04.280000000|261
109217|113|61-6A-09-38-DC-CA-FE-65-D5-7A-69-2F|1162|2022-09-01 11:28:15.877000000|15395
109218|65651|68-6B-0F-F4-E3-41-A0-23-31-09-84-BA|222|2022-09-01 11:29:24.797000000|470
109221|49|50-B9-FD-B3-1C-C4-2F-96-F9-B3-78-21|12455|2022-09-01 11:31:06.947000000|8279
109226|65651|23-36-47-D3-7E-34-8D-B0-ED-46-90-73|6776|2022-09-01 11:49:56.190000000|14868
109227|113|10-9E-CB-CF-B6-E2-C2-02-12-F4-2B-A8|2208|2022-09-01 11:52:16.890000000|14863
109228|65651|75-F9-EB-09-BD-97-ED-4A-E3-B7-AF-74|12323|2022-09-01 11:53:58.027000000|14868
109229|6291571|7E-4A-57-D6-FF-77-F8-59-9F-25-89-4D|11577|2022-09-01 12:01:45.893000000|6349
109233|113|2F-60-F9-26-84-4D-62-A0-7D-4E-6D-ED|12358|2022-09-01 12:18:30.970000000|310
109236|1137|CA-10-08-7F-4D-EA-84-BF-A2-6C-BE-CF|12036|2022-09-01 12:28:58.120000000|470
109241|115|A8-A0-A8-97-5F-A5-94-64-36-B6-68-B5|11709|2022-09-01 12:35:55.457000000|275
109245|115|62-46-6A-30-7A-17-F4-11-24-87-E2-14|12491|2022-09-01 12:41:58.397000000|253
109246|49|66-F0-BB-42-9C-FC-4E-C7-5C-E5-16-23|12492|2022-09-01 12:43:31.893000000|253
109257|1137|AA-CB-6D-9D-05-CC-10-48-93-94-38-5C|2589|2022-09-01 12:54:41.717000000|284
109260|53|5B-33-0C-DA-14-FD-21-28-3A-17-CF-46|1556|2022-09-01 12:59:21.977000000|6349
109263|1137|5A-69-43-FD-4D-C3-D3-47-26-A3-FF-2E|1968|2022-09-01 13:11:20.610000000|284
109269|1137|31-57-E2-0E-92-0F-FF-88-B4-2A-10-7B|2327|2022-09-01 13:21:51.490000000|284
109271|113|93-9B-F6-47-BD-50-29-8B-BC-7C-B6-82|1607|2022-09-01 13:31:32.740000000|310
109272|1139|D0-4D-20-58-84-E7-0B-09-FA-32-6D-9B|12368|2022-09-01 13:40:12.540000000|310
109273|177|3C-57-54-42-E8-B3-D8-E4-2D-CE-19-DE|11965|2022-09-01 13:40:36.583000000|6349
109275|115|7B-B8-B9-C9-E4-A5-5D-24-E4-A8-9C-45|12461|2022-09-01 13:43:00.173000000|296
109278|49|0C-FE-02-D7-0B-CE-0B-5D-9F-91-F2-81|12270|2022-09-01 13:56:08.910000000|15395
109279|115|B3-1C-EC-F7-51-5D-97-BF-05-D5-19-4C|11981|2022-09-01 13:57:31.663000000|296
109280|115|20-4B-BF-BA-2E-E0-5D-C0-59-F2-A2-86|11854|2022-09-01 13:58:56.803000000|296
109281|115|20-4B-BF-BA-2E-E0-5D-C0-59-F2-A2-86|11824|2022-09-01 13:59:35.957000000|296
109286|49|2C-E6-CD-A9-2E-87-DC-1B-1D-82-FA-F4|12284|2022-09-01 14:04:19.907000000|15395
109287|113|30-7C-8C-88-8C-AF-BC-44-9B-24-6C-6C|6690|2022-09-01 14:06:55.937000000|296
109288|65651|D9-6E-26-78-C6-9A-79-8C-1C-44-2D-2C|11553|2022-09-01 14:13:13.003000000|284
109294|117|F6-1C-19-94-29-EE-FE-88-CA-B7-20-B1|2056|2022-09-01 14:31:06.320000000|15395
109298|1139|30-B2-9F-08-D8-EF-8F-5E-86-2F-7A-6C|12294|2022-09-01 14:47:37.113000000|310
109305|115|1E-D2-65-C9-36-85-CC-F7-C2-D4-3D-91|12392|2022-09-01 15:00:40.013000000|296
109318|113|DA-1B-AE-9B-28-50-EE-9D-76-E5-A4-8A|2925|2022-09-01 15:40:13.303000000|310
109320|69747|E8-30-CA-B0-1C-6B-4C-5E-7D-80-B8-EA|2225|2022-09-01 15:44:51.507000000|14863
109321|115|AA-0B-27-09-44-93-E5-14-E1-4B-6B-27|12448|2022-09-01 15:46:23.617000000|15193
109323|1137|59-97-4F-9B-B8-92-22-21-1F-B8-F6-CE|2317|2022-09-01 15:54:45.730000000|6349
109327|83059|38-1A-61-29-B3-DD-DD-67-3A-56-CB-DF|7839|2022-09-01 16:01:46.613000000|7821
109328|115|48-2F-95-F2-64-40-07-46-BD-37-AD-1F|1887|2022-09-01 16:06:16.910000000|7822
109330|115|D2-AF-F4-94-A5-42-1D-76-0A-1E-2A-B6|12479|2022-09-01 16:12:08.147000000|369
109331|49|59-FD-CA-AB-63-18-EB-C9-69-9E-DC-19|8232|2022-09-01 16:14:37.053000000|310
109338|2162803|B4-F2-B7-CC-4C-4D-B4-3E-B1-15-EB-37|8398|2022-09-01 16:27:56.877000000|265
109339|49|5D-73-E8-96-BA-31-87-2E-CE-46-89-2C|2845|2022-09-01 16:29:40.477000000|15295
109341|115|F0-28-22-90-11-42-C3-F4-71-C2-35-E9|2413|2022-09-01 16:35:57.760000000|7821
109352|114|96-66-38-7F-45-BB-6D-83-1F-1F-C6-F8|6350|2022-09-01 16:45:28.197000000|7821
109356|115|8A-46-61-BD-B1-C9-6F-70-37-6B-DD-83|12187|2022-09-01 16:52:06.150000000|310
109358|115|0F-2D-E9-A6-2A-79-B5-DD-F8-FE-C2-B6|11515|2022-09-01 16:55:53.680000000|14868
109359|113|05-82-E8-F0-9C-83-33-44-E4-71-38-45|12451|2022-09-01 16:57:00.903000000|310
109361|1137|20-17-76-45-FB-19-E1-48-15-6C-44-BE|6735|2022-09-01 16:58:39.640000000|7822
109362|113|41-19-2E-5D-EB-C7-E9-40-92-2F-FE-B4|8263|2022-09-01 17:00:00.880000000|14868
109364|2162803|13-0C-15-17-A8-6A-4B-9A-7B-B0-69-3F|2930|2022-09-01 17:02:12.720000000|8280
109371|4194417|90-3D-2D-BF-A3-E6-23-AC-FB-72-8D-D9|11839|2022-09-01 17:18:44.463000000|7822
109373|4194417|4B-AD-97-63-CF-0A-40-D0-4E-36-BA-53|11593|2022-09-01 17:22:05.837000000|6349
109374|115|83-EE-8F-0F-CB-BA-9F-8E-D2-78-C4-C9|1241|2022-09-01 17:24:44.143000000|470
109381|115|03-A7-72-65-DC-DD-D3-50-E6-C1-BD-B5|1507|2022-09-01 17:36:39.497000000|15395
109382|2097267|F2-80-E9-B8-B6-BC-13-69-C9-FB-BC-B2|12374|2022-09-01 17:37:06.637000000|15395
109383|1139|1C-90-3E-E6-51-EA-5F-8E-92-74-03-CD|8120|2022-09-01 17:43:44.640000000|7821
109386|115|EA-23-E4-10-A7-2A-96-B2-54-97-CB-5A|7996|2022-09-01 17:48:17.050000000|7821
109388|115|16-54-40-91-1B-71-D7-A0-5C-A9-78-33|8178|2022-09-01 17:49:33.817000000|7822
109389|65651|23-03-82-9C-25-A7-5C-7B-09-C3-56-52|12147|2022-09-01 17:59:39.157000000|8280
109392|2097267|2B-61-0F-1F-C4-3E-3B-B6-1E-9B-18-96|8336|2022-09-01 18:12:12.393000000|7822
109393|115|77-1E-3A-63-96-7B-7A-02-EC-41-6B-84|12495|2022-09-01 18:15:19.353000000|253
109395|113|95-69-1A-29-09-D4-A3-BC-E5-55-16-59|12497|2022-09-01 18:18:07.247000000|253
109396|113|6F-B5-11-83-80-62-35-C3-7A-15-61-E7|12496|2022-09-01 18:18:20.043000000|253
109397|113|76-3B-EF-30-59-D2-7E-C2-6D-7E-D9-CE|12032|2022-09-01 18:18:32.657000000|253
109398|115|9A-40-26-61-E1-28-B1-E4-E9-DD-AB-33|12502|2022-09-01 18:19:40.370000000|253
109400|113|9F-75-FA-A4-FC-29-D3-1C-F2-10-42-F4|8126|2022-09-01 18:20:40.553000000|253
109407|113|2E-92-47-66-25-43-F4-05-47-25-2E-89|6275|2022-09-01 18:30:30.167000000|7821
109411|115|B6-5A-69-CF-50-3E-10-24-2B-47-FC-BA|11941|2022-09-01 18:38:11.233000000|15295
109412|1139|E8-C5-3A-89-65-BD-70-F9-AA-B1-8E-41|11659|2022-09-01 18:41:14.100000000|8280
109413|115|DE-36-0C-BB-60-BE-C5-43-4D-B8-E3-41|12352|2022-09-01 18:57:00.183000000|14868
109417|113|4E-63-89-10-17-C4-EE-C9-E8-3E-4E-F6|8147|2022-09-01 19:03:00.633000000|14868
109418|115|C5-36-6A-B3-99-86-34-A6-25-A2-3A-0E|7929|2022-09-01 19:09:44.163000000|15295
109420|65651|71-B6-97-49-8E-E7-A0-F0-44-3B-06-97|8477|2022-09-01 19:47:21.400000000|15396
109421|113|1C-E9-B0-0E-6E-B2-15-1A-A1-78-41-12|6575|2022-09-01 19:49:19.383000000|8280
109422|6291571|B6-8A-BE-D1-A0-B0-AB-F8-8A-7C-AF-6C|7871|2022-09-01 19:51:20.790000000|15295
109428|115|EA-29-63-25-67-4E-B5-71-05-33-9A-D2|5126|2022-09-01 19:57:05.097000000|8499
109432|1137|8E-86-BC-F0-09-15-B2-C1-D7-2B-DD-71|2944|2022-09-01 20:17:20.067000000|15295
109437|16497|FD-A9-3B-F0-98-86-36-8F-E2-45-6F-24|2766|2022-09-01 20:51:57.250000000|15396
109438|16497|F3-6D-33-A2-4B-4B-13-E7-D8-42-53-BF|2765|2022-09-01 20:52:26.927000000|15396
109440|114|FA-20-97-00-A2-CF-A4-57-C1-93-38-2B|12171|2022-09-01 20:57:41.850000000|15193
109445|113|A9-86-D7-37-F6-28-DC-5F-9E-F8-BD-AF|6668|2022-09-01 21:03:48.287000000|15193
109447|115|E4-A9-C4-D4-A6-9E-36-26-66-A3-B6-5B|8484|2022-09-01 21:31:21.717000000|8280
109451|113|A8-20-97-C6-50-0D-B7-CD-0D-58-DC-6D|6337|2022-09-01 21:46:28.853000000|15295
109455|115|BB-F3-59-00-7E-26-6E-13-97-80-E3-D9|12178|2022-09-01 22:07:15.797000000|8280
109456|115|20-01-5F-CE-84-62-31-F5-52-EE-AE-DB|6458|2022-09-01 22:17:06.843000000|8280
109459|115|35-C5-20-FF-98-2D-0C-49-D0-66-E3-D0|12370|2022-09-01 22:29:12.317000000|8280
109467|49|21-49-E9-32-01-79-98-8B-D0-4E-4D-F9|12189|2022-09-02 09:58:37.910000000|284
109471|66675|92-D9-8E-B9-A0-F0-CE-30-FC-1A-0F-6D|2658|2022-09-02 10:23:18.083000000|470
109479|113|8C-B8-73-44-FB-A0-02-64-63-BD-D6-A4|6651|2022-09-02 10:54:12.243000000|470
109483|49|C8-B7-80-90-80-91-3E-20-12-29-01-FB|11828|2022-09-02 11:23:39.850000000|470
109484|113|E0-57-93-81-84-97-49-0D-42-00-1F-82|1503|2022-09-02 11:25:45.310000000|6349
109488|65651|92-D1-76-3C-BC-7C-CD-51-1A-40-90-99|533|2022-09-02 11:57:52.677000000|14863
109494|115|F8-93-45-5B-39-8C-70-8F-69-D7-66-7D|12236|2022-09-02 12:13:48.820000000|14863
109495|65651|90-C0-D7-CA-7C-FC-D7-39-12-B9-32-2E|8127|2022-09-02 12:14:53.147000000|470
109497|1139|50-EE-D9-9F-D9-E7-CB-2D-2D-DD-05-8F|7825|2022-09-02 12:15:32.730000000|6349
109501|115|4A-07-F4-67-7D-91-EC-52-60-8D-31-1C|7867|2022-09-02 12:32:31.117000000|470
109504|115|6E-CC-57-C8-20-C4-A7-0B-75-0D-17-9B|12468|2022-09-02 12:37:32.543000000|310
109505|115|55-E0-BE-41-EB-7D-90-3D-85-16-2A-3F|12420|2022-09-02 12:45:58.173000000|15395
109509|115|53-39-D8-F9-B7-80-9F-0D-2D-F8-1F-07|12435|2022-09-02 13:00:06.537000000|14863
109511|4211|CD-07-4E-5D-5B-5A-62-67-53-51-08-82|11710|2022-09-02 13:04:45.530000000|284
109512|6357107|65-80-24-D6-59-4D-77-F7-AA-95-EB-8E|6480|2022-09-02 13:06:18.850000000|310
109514|16497|8A-2D-8D-BB-68-34-A7-70-48-85-A9-E3|2908|2022-09-02 13:27:48.193000000|8279
109519|115|6D-24-CC-32-04-49-83-9D-EF-B2-9F-4C|11615|2022-09-02 13:35:24.030000000|8279
109521|65651|ED-5F-E5-57-F3-D2-6F-78-C3-33-C5-FE|2826|2022-09-02 13:50:15.257000000|284
109522|113|F4-95-FB-0D-FE-DA-EF-E4-F0-E5-9C-0D|12407|2022-09-02 13:52:09.713000000|6349
109523|113|E5-24-B1-FA-67-C2-57-DA-91-15-E6-B7|12433|2022-09-02 13:53:50.467000000|284
109527|115|A2-C7-00-D3-C2-ED-4C-96-67-2F-CE-CA|2157|2022-09-02 14:07:06.983000000|14863
109528|65651|A7-B0-21-20-B1-8E-D8-62-37-88-62-9B|1642|2022-09-02 14:18:04.210000000|284
109531|65651|AC-F3-63-B9-7E-BB-BD-59-56-DD-8D-F1|12010|2022-09-02 14:27:07.767000000|296
109535|115|65-65-A7-ED-C5-C2-C6-26-F4-B4-27-45|12498|2022-09-02 14:31:52.267000000|296
109536|115|3D-BD-CE-DB-39-55-D9-A6-01-50-F2-AC|12499|2022-09-02 14:33:48.747000000|296
109537|115|AD-48-7D-45-B6-9C-9B-97-74-4A-F9-4B|12500|2022-09-02 14:35:19.203000000|296
109538|115|23-22-E6-4B-E6-81-EB-93-35-1F-A5-49|12501|2022-09-02 14:36:33.520000000|296
109542|115|15-AB-CD-8A-60-0F-69-96-E5-07-13-72|11613|2022-09-02 14:39:56.727000000|284
109543|115|4A-B4-8C-CB-C6-72-3B-50-C5-3E-16-A5|8262|2022-09-02 14:40:12.133000000|284
109545|113|2D-D1-54-06-8E-1F-4E-FC-24-68-08-72|2224|2022-09-02 14:55:52.180000000|296
109550|115|75-E8-B0-C0-B9-2A-BD-DC-16-59-B8-BB|8340|2022-09-02 15:11:29.210000000|14863
109551|1137|A5-67-59-AF-48-57-DF-90-07-AA-FD-75|6696|2022-09-02 15:15:08.950000000|296
109552|115|FD-D5-78-CB-06-60-03-9B-85-9B-43-8D|12425|2022-09-02 15:19:11.693000000|296
109554|49|EE-F7-66-0A-33-CD-D2-B0-76-DF-88-26|12471|2022-09-02 15:22:13.473000000|296
109557|115|EC-27-CA-44-D4-3E-3C-8E-60-4C-A5-67|12428|2022-09-02 15:29:12.997000000|296
109561|65651|80-91-46-F6-95-F6-7C-98-28-73-90-F1|7846|2022-09-02 15:32:23.200000000|310
109563|115|1E-16-37-00-09-DF-0F-D9-C7-65-F0-6A|12221|2022-09-02 15:37:26.247000000|14863
109567|115|83-33-DB-CA-2A-2C-1C-81-38-9D-29-A1|12494|2022-09-02 15:50:23.670000000|296
109568|1139|0C-58-EC-B9-00-D5-4D-E0-FA-1C-F4-50|12304|2022-09-02 15:51:39.163000000|310
109571|115|3E-46-E7-F8-10-18-7C-AE-51-28-86-2E|12314|2022-09-02 15:56:10.527000000|296
109576|115|42-F3-05-D8-29-2C-19-E2-E5-E2-C5-8A|6623|2022-09-02 16:12:30.483000000|6349
109578|113|B3-32-FF-27-84-F3-4B-FD-72-E0-D4-30|2803|2022-09-02 16:18:55.370000000|15193
109579|49|BF-86-82-41-BE-02-1A-1E-1B-3A-B9-CA|208|2022-09-02 16:21:25.777000000|15193
109588|65651|4E-4B-C8-34-4B-92-5D-1A-07-0E-06-FD|12104|2022-09-02 17:20:15.873000000|8280
109592|113|15-EB-9B-85-2D-DB-B0-BA-29-B5-5A-E7|8367|2022-09-02 17:28:57.003000000|6349
109595|67699|8E-B2-5B-99-91-FE-22-22-43-E2-9D-B9|12456|2022-09-02 17:33:32.143000000|6349
109596|115|A9-3A-DB-5A-95-01-33-A5-33-B5-8E-49|12469|2022-09-02 17:37:55.037000000|15295
109598|115|0F-C9-12-8D-F8-CB-BF-C2-F3-5D-E3-5C|11614|2022-09-02 17:43:43.520000000|310
109605|113|75-AB-F6-9B-9E-AC-36-AE-EA-80-65-32|2802|2022-09-02 18:17:30.060000000|8280
109608|49|EA-05-5A-61-E4-E0-31-16-83-FD-3B-9C|6504|2022-09-02 18:20:22.427000000|7822
109611|1139|F7-CC-50-46-5D-0D-CA-69-37-03-A0-E9|6743|2022-09-02 18:27:21.837000000|15295
109613|115|66-16-58-98-30-94-7A-95-7A-BD-2E-EC|1995|2022-09-02 18:28:30.840000000|8280
109616|113|AF-F0-1F-34-90-43-73-82-2A-32-70-84|11520|2022-09-02 18:32:42.103000000|7822
109618|49|E7-63-D8-9C-8E-43-CB-4E-CD-F5-56-87|11892|2022-09-02 18:44:16.227000000|15396
109621|115|64-3E-5E-B9-C8-77-43-29-E7-A6-AA-D4|1810|2022-09-02 18:48:23.673000000|7822
109625|69747|A9-3E-FE-E1-40-67-A1-75-DA-8D-61-FC|2204|2022-09-02 19:01:15.657000000|15193
109626|1139|F9-B7-13-95-E3-8C-E0-F6-27-BF-98-54|5031|2022-09-02 19:03:57.570000000|7822
109629|65651|6E-98-8D-EF-09-98-0D-1A-C6-A1-F1-9C|8097|2022-09-02 19:26:15.803000000|15295
109631|69747|D5-EC-87-EE-EE-D7-FE-F0-84-6E-6C-60|1959|2022-09-02 19:38:00.247000000|15295
109633|65651|B0-21-8C-2D-0F-29-02-E6-17-F5-71-32|2831|2022-09-02 19:43:21.127000000|15193
109635|115|97-B4-AA-8B-87-5E-03-7C-36-7F-35-F9|12473|2022-09-02 20:15:33.110000000|15396
109645|113|E1-FB-52-C5-29-61-F5-6E-44-FF-4B-1B|11916|2022-09-02 21:12:46.953000000|15295
109647|113|8E-1A-EB-03-9A-A9-E8-0B-D4-A3-49-84|12452|2022-09-02 21:36:52.470000000|15295
109649|65651|05-BF-88-E7-18-2B-45-7A-6C-8B-28-C0|11967|2022-09-02 21:47:47.913000000|15295
109650|115|2E-A3-F2-4E-9E-04-98-67-4F-13-39-E0|8291|2022-09-02 22:45:45.273000000|15396
109653|66675|DB-B4-B8-4F-90-98-50-05-E3-84-8F-29|11517|2022-09-03 09:43:16.207000000|284
109660|115|F3-AF-2B-C0-0B-A9-16-7A-23-FF-6A-57|7912|2022-09-03 10:24:00.920000000|284
109669|114|2E-E8-C2-14-6A-9F-5E-16-40-2C-21-DE|5145|2022-09-03 11:45:31.057000000|8280
109672|2162803|FD-E9-BC-60-27-5D-E2-18-39-30-89-D0|12165|2022-09-03 12:08:45.573000000|15193
109674|6291571|E3-D0-C2-17-08-29-7A-F9-E3-36-F2-EC|8337|2022-09-03 12:27:46.197000000|8279
109675|65651|FF-4D-C2-75-B5-D1-CE-B1-7C-EB-85-10|5012|2022-09-03 12:32:28.773000000|8279
109676|115|21-29-11-DA-C7-53-1D-49-46-4F-14-59|12234|2022-09-03 12:40:29.593000000|8280
109678|17521|E2-CD-CB-59-CC-B2-4E-18-3B-7C-23-C0|8481|2022-09-03 12:47:24.377000000|310
109682|65651|0E-7C-4A-0B-72-88-73-11-17-E7-BC-C0|11535|2022-09-03 12:59:33.797000000|7822
109685|1139|6A-97-3B-98-E9-02-3E-8D-2A-EB-B8-9A|8294|2022-09-03 13:37:19.690000000|8279
109687|113|F2-E7-32-8D-A1-92-C9-7C-46-EF-2C-66|2367|2022-09-03 13:46:48.600000000|8279
109689|115|B0-22-B8-14-CF-2C-05-44-AF-B9-23-DE|8310|2022-09-03 14:18:18.447000000|15193
109690|113|2C-1B-17-F1-A7-35-50-12-F9-CF-46-B2|12489|2022-09-03 14:26:15.223000000|296
109693|115|68-87-AD-46-37-90-CC-5C-5C-3B-02-59|12483|2022-09-03 14:27:03.613000000|296
109694|113|F0-64-00-57-DD-0D-99-79-3B-AE-54-2B|12487|2022-09-03 14:27:08.537000000|296
109695|113|6B-0A-3F-4F-93-E2-3E-D0-E2-5E-47-F2|12488|2022-09-03 14:27:13.460000000|296
109701|65651|CD-69-D5-E9-D7-1A-02-9B-CD-DE-20-3B|8456|2022-09-03 15:22:40.587000000|15193
109703|1139|83-AC-C8-0A-B9-16-FD-0D-90-65-A5-4E|11730|2022-09-03 15:52:03.803000000|310
109704|113|93-22-84-C4-CE-24-5F-9C-B1-4A-AF-B9|2326|2022-09-03 16:08:12.880000000|15295
109705|114|CF-6E-42-2C-CE-AB-8E-22-DF-68-49-9B|6254|2022-09-03 16:23:18.740000000|310
109706|16497|3F-DD-B3-E6-32-E4-BA-05-8F-D4-EA-97|2746|2022-09-03 16:34:58.353000000|310
109707|113|27-1F-D7-C0-50-44-7D-56-57-2E-20-BA|2715|2022-09-03 16:47:17.517000000|310
109708|113|FE-D2-57-00-AC-9A-EA-2D-B8-74-EB-B0|12417|2022-09-03 17:04:30.827000000|15395
109710|115|F8-D5-56-82-73-BA-7E-EC-4A-3D-AF-B2|11885|2022-09-03 17:17:35.590000000|310
109711|115|8E-15-2E-DB-61-51-94-88-67-38-79-E5|12140|2022-09-03 17:28:46.360000000|15395
109712|115|36-C8-12-EF-D0-39-DB-8F-D5-DF-E8-78|8444|2022-09-03 17:29:12.567000000|15395
109713|2162803|EA-AB-03-93-78-CD-1D-A3-5B-C6-A1-B3|924|2022-09-03 17:54:56.300000000|310
109715|115|73-4D-78-51-86-5D-83-1E-85-77-EF-93|6646|2022-09-03 18:47:49.303000000|14863
109717|113|84-17-75-11-ED-CD-0B-73-C3-69-F9-20|8387|2022-09-03 19:24:48.670000000|14863
109718|2097267|27-D0-74-F9-D7-FF-62-00-15-B3-ED-4B|11889|2022-09-03 19:25:51.407000000|15395
109719|65651|44-73-43-AB-A0-54-C8-B9-EC-99-02-CC|7862|2022-09-03 20:01:55.470000000|14863
109720|65651|FE-DD-80-BA-91-85-AB-F2-A4-BD-95-1F|2396|2022-09-03 20:37:24.103000000|15395
109721|113|56-23-7D-9B-F1-BF-38-EA-1C-7A-A2-AC|12398|2022-09-03 20:48:22.310000000|15396
109722|115|DC-5A-F8-DE-CB-27-5E-07-FD-F5-15-F0|12381|2022-09-03 21:17:05.260000000|15395
109723|113|D8-C9-4A-A0-3F-54-75-41-E3-F9-80-D1|5168|2022-09-03 21:36:52.910000000|14863
109727|1139|C8-CB-85-D0-42-A7-C7-66-93-12-7C-D7|8426|2022-09-03 22:12:18.370000000|14863
109728|6357106|A4-35-B8-D2-FA-6F-76-6A-0C-84-58-20|1302|2022-09-03 23:11:05.043000000|15395
109729|6357110|82-0F-7F-37-37-E5-7E-56-5A-13-05-A8|1302|2022-09-03 23:11:05.043000000|15395
109731|113|31-A6-FC-15-4F-56-08-87-17-91-DD-7D|12277|2022-09-04 00:25:00.217000000|14863
109734|113|09-F1-71-C5-BF-16-B8-55-18-0C-BD-C2|6241|2022-09-04 11:49:55.713000000|15295
109736|115|36-4F-E6-67-42-98-2A-DD-2E-BE-54-B0|8138|2022-09-04 12:48:43.090000000|15295
109737|113|4B-DB-3B-D2-33-4B-B9-53-37-45-58-60|2101|2022-09-04 13:20:47.153000000|15295
109739|113|2D-2D-CE-3B-B0-2F-C8-F3-B5-A0-43-3F|12263|2022-09-04 13:44:30.207000000|15295
109743|65651|71-B8-48-9F-F0-FD-1C-38-EE-DA-27-69|12404|2022-09-04 18:45:00.183000000|15295
109745|113|F4-C1-E6-C6-23-EC-2A-41-F9-4D-CC-D1|7959|2022-09-04 19:00:01.577000000|15295
109748|113|B1-96-0C-0C-05-6A-F3-65-30-85-7F-F9|3979|2022-09-04 19:42:45.783000000|15295
109749|113|35-39-DF-6D-6A-9E-33-BB-A6-58-A2-B9|2655|2022-09-04 20:08:00.393000000|15295
109750|1137|F3-34-B0-F8-4B-5D-05-87-63-4D-5A-B2|11601|2022-09-04 20:09:27.333000000|15295
109751|115|07-35-9E-0D-0E-FF-96-30-7C-25-78-86|12360|2022-09-04 20:26:35.250000000|15295
109753|1137|47-69-14-CB-D0-82-56-7B-F8-DE-DB-49|12371|2022-09-04 20:50:49.473000000|15295
109754|65651|D6-D0-25-27-4A-00-69-01-6F-91-7F-91|11822|2022-09-04 20:55:48.920000000|15295
109755|1137|93-4A-62-9A-61-60-9E-41-44-6F-CF-6C|2863|2022-09-04 21:00:13.080000000|15295
109756|65651|40-3B-7B-DC-46-24-48-C5-F9-DC-3A-42|2519|2022-09-04 21:19:20.090000000|15295
109760|1139|A1-95-B5-06-C3-24-F3-0C-2F-F3-9D-F4|1134|2022-09-05 09:45:29.557000000|284
109770|115|69-11-1B-AB-C5-9B-35-1C-B5-AA-10-8B|6491|2022-09-05 10:38:46.937000000|6349
109772|115|BE-DD-89-D4-F7-C0-F0-8A-AD-8B-7A-DB|8324|2022-09-05 10:39:22.963000000|6349
109774|115|9B-67-7A-A3-EF-5E-5B-67-6A-5C-DF-A1|12329|2022-09-05 10:45:19.813000000|8279
109776|115|27-19-8E-87-07-02-47-BD-D2-C4-AA-0F|5144|2022-09-05 10:59:03.497000000|6349
109781|1137|7C-B0-8F-37-B4-90-46-C9-6F-52-5C-61|6451|2022-09-05 11:30:27.750000000|470
109785|115|5A-4F-7A-89-EB-1A-9F-87-77-E7-AD-0F|12504|2022-09-05 11:40:28.993000000|253
109796|115|6E-91-5A-E5-4A-EF-C0-23-DB-20-54-12|5061|2022-09-05 11:45:21.603000000|253
109798|115|62-D3-04-51-38-CD-D2-B3-87-50-F9-54|6477|2022-09-05 11:45:41.403000000|253
109799|115|98-A2-77-A8-74-4C-BA-A0-53-CF-E4-95|7821|2022-09-05 11:45:48.950000000|253
109800|115|E2-AB-66-20-C4-DC-EB-34-17-C9-90-9B|7828|2022-09-05 11:45:58.473000000|253
109803|115|64-32-CB-CB-2C-74-06-E3-C9-8A-85-13|8298|2022-09-05 11:46:34.593000000|253
109806|115|1E-A9-14-DA-0D-A1-74-88-AE-66-31-15|12332|2022-09-05 11:48:34.883000000|6349
109808|65649|00-A4-BD-C8-26-A7-C5-BB-90-F3-02-AA|12506|2022-09-05 11:56:51.697000000|253
109810|115|20-08-F9-80-C0-BC-54-B5-B5-C5-A0-8D|11744|2022-09-05 11:58:51.230000000|253
109812|115|EF-8A-C8-A1-9D-7C-1E-13-04-6F-B7-DF|12111|2022-09-05 12:00:03.657000000|14863
109816|115|E8-6B-9B-54-F0-27-BF-33-89-19-15-48|12508|2022-09-05 12:01:25.243000000|253
109817|49|FD-FB-73-BA-8C-CF-96-E1-C9-EE-55-76|12509|2022-09-05 12:02:11.900000000|253
109818|113|34-61-F2-28-4B-44-EB-DA-45-A7-75-F6|12510|2022-09-05 12:03:36.397000000|253
109820|115|EE-8D-9A-58-81-86-0F-CA-49-6E-B3-50|12511|2022-09-05 12:05:02.700000000|253
109824|17521|41-3A-70-1A-57-60-C5-2D-DF-09-6B-55|1815|2022-09-05 12:10:47.917000000|310
